Type	UniqueName	ParentName	ServerType	ServerName	PointNameA	PointValueA	PointNameB	PointValueB	DirectionName	DirectionValue	X	Y	Width	Height	Angle	AngleOriginX	AngleOriginY	Text	FontSize	BackColor	TextColor	ClickEventName	ImagePattern	ImageIndex	BaseImagePath	ImagePath	Remark								
Image	143T_1		軌道回路表示灯	下り143T							1707	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	145T_1		軌道回路表示灯	下り145T							1737	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	151T_1		軌道回路表示灯	下り151T							1767	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66S_5LET_1		軌道回路表示灯	TH66S_5LET							1797	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66S_53T_1		軌道回路表示灯	TH66S_53T							1827	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66S_5LT_1		軌道回路表示灯	TH66S_5LT							1857	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	転てつ不良_R		状態表示灯	TH67_W-FAILURE							64	45											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Image	停電_R		状態表示灯	TH67_PWR-FAILURE							122	45											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Image	CTC故障_R		状態表示灯	TH67_CTC-FAILURE							180	45											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Image	鎖錠60秒_R		状態表示灯	TH67_60TEK							936	567											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Image	鎖錠30秒_R		状態表示灯	TH67_30TEK							974	567											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Retsuban	列番新野崎上り第2接近		列車番号	TH67_TTC_Up2							24	211														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎上り第1接近		列車番号	TH67_TTC_Up1							174	211														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎1番線		列車番号	TH67_TTC_Track1							773	164														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎2番線		列車番号	TH67_TTC_Track2							773	278														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎3番線		列車番号	TH67_TTC_Track3							664	338														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎4番線		列車番号	TH67_TTC_Track4							664	452														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎引上線		列車番号	TH67_TTC_Track5							1572	218														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎下り場内		列車番号	TH67_TTC_DownArr1							1037	385														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎下り第1接近		列車番号	TH67_TTC_Down1							1615	405														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎下り第2接近		列車番号	TH67_TTC_Down2							1765	405														Image/Retsuban/Retsuban-Window.png									
																																			
																																			
																																			
