Type	UniqueName	ParentName	ServerType	ServerName	PointNameA	PointValueA	PointNameB	PointValueB	DirectionName	DirectionValue	X	Y	Width	Height	Angle	AngleOriginX	AngleOriginY	Text	FontSize	BackColor	TextColor	ClickEventName	ImagePattern	ImageIndex	BaseImagePath	ImagePath	Remark								
LeverImage	P50		物理てこ								1943	64										P50	"-1,0,1"	0	Image/Lever/LeverBase_NCR.png	"Image/Lever/Lever_Black_L.png,Image/Lever/Lever_Black_N.png,Image/Lever/Lever_Black_R.png"									
Image	P50_PG		転てつ器表示灯								1941	45											"0,1"	0		"Image/Light/N.png,Image/Light/PG.png"									
Image	P50_PY		転てつ器表示灯								1975	45											"0,1"	0		"Image/Light/N.png,Image/Light/PY.png"									
TextBlock	P50_Label	P50									14	20	11	11				50	10	Transparent	#FFBCBCBC	P50													
KeyImage	駅扱切換		物理鍵てこ								2269	64										駅扱切換	"-1,1,-11,11"	1	Image/Lever/LeverBase_LR.png	"Image/Lever/KeyLever_KeyOFF_L.png,Image/Lever/KeyLever_KeyOFF_R.png,Image/Lever/KeyLever_KeyON_L.png,Image/Lever/KeyLever_KeyON_R.png"	駅扱切換はLR								
Image	駅扱切換_PY		駅扱切換表示灯								2267	45											"0,1"	0		"Image/Light/N.png,Image/Light/PY.png"									
Image	駅扱切換_PG		駅扱切換表示灯								2301	45											"0,1"	0		"Image/Light/N.png,Image/Light/PG.png"									
KeyImage	解放99		物理鍵てこ								2367	64										解放99	"0,1,10,11"	0	Image/Lever/LeverBase_NR.png	"Image/Lever/KeyLever_KeyOFF_N.png,Image/Lever/KeyLever_KeyOFF_R.png,Image/Lever/KeyLever_KeyON_N.png,Image/Lever/KeyLever_KeyON_R.png"	方向てこ解放はNR								
Image	解放99_PY		解放表示灯								2382	31											"0,1"	0		"Image/Light/N.png,Image/Light/PY.png"									
Image	142T_1		軌道回路表示灯								52	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"	0度※以下0度省略								
Image	146T_1		軌道回路表示灯								82	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_1RT_1		軌道回路表示灯								112	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_51ロT_1		軌道回路表示灯								142	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_52T_1		軌道回路表示灯								172	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_13T_1		軌道回路表示灯								91	351											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_13T_2		軌道回路表示灯								173	351											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_54T_P54イN_P55ロN_1		軌道回路表示灯								197	351											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_54T_P54イN_P55ロN_2		軌道回路表示灯								227	351											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_54T_P54イN_P55ロR_1		軌道回路表示灯								219	366											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68度								
Image	TH66_54T_P54イN_P55ロR_2		軌道回路表示灯								227	351											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_54T_P54イR_P55ロN_1		軌道回路表示灯								197	351											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_54T_P54イR_P55ロN_2		軌道回路表示灯								209	366											"0,1,2"	0		"Image/Light/112N.png,Image/Light/112Y.png,Image/Light/112R.png"	112度								
Image	TH66_55T_P55イN_P54ロN_1		軌道回路表示灯								197	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_55T_P55イN_P54ロN_2		軌道回路表示灯								227	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_55T_P55イN_P54ロR_1		軌道回路表示灯								219	391											"0,1,2"	0		"Image/Light/112N.png,Image/Light/112Y.png,Image/Light/112R.png"	112度								
Image	TH66_55T_P55イN_P54ロR_2		軌道回路表示灯								227	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_55T_P55イR_P54ロN_1		軌道回路表示灯								197	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_55T_P55イR_P54ロN_2		軌道回路表示灯								209	391											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68度								
Image	TH66_1RCT_1		軌道回路表示灯								252	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	156T_1		軌道回路表示灯								282	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_1RT_1		軌道回路表示灯								362	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_1RT_2		軌道回路表示灯								394	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_TST_1		軌道回路表示灯								266	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_TST_2		軌道回路表示灯								341	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_TST_3		軌道回路表示灯								413	478											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH65_41T_P41N_P43N_1		軌道回路表示灯								424	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_41T_P41N_P43N_2		軌道回路表示灯								508	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_41T_P41N_P43N_3		軌道回路表示灯								596	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_41T_P41N_P43R_1		軌道回路表示灯								424	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_41T_P41N_P43R_2		軌道回路表示灯								508	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_41T_P41N_P43R_3		軌道回路表示灯								549	446											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH65_41T_P41N_P43R_4		軌道回路表示灯								596	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_41T_P41R_1		軌道回路表示灯								424	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_41T_P41R_2		軌道回路表示灯								455	436											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH65_42イT_P42イN_1		軌道回路表示灯								433	498											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH65_42イT_P42イN_2		軌道回路表示灯								512	577											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH65_42イT_P42イN_3		軌道回路表示灯								596	645											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_42イT_P42イR_1		軌道回路表示灯								433	498											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH65_42イT_P42イR_2		軌道回路表示灯								461	501											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_42ロT_P42ロN_1		軌道回路表示灯								475	456											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH65_42ロT_P42ロN_2		軌道回路表示灯								519	500											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH65_42ロT_P42ロN_3		軌道回路表示灯								596	531											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_42ロT_P42ロR_1		軌道回路表示灯								489	501											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_42ロT_P42ロR_2		軌道回路表示灯								519	500											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH65_42ロT_P42ロR_3		軌道回路表示灯								596	531											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_2RT_1		軌道回路表示灯								754	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_2RT_2		軌道回路表示灯								998	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_3RT_1		軌道回路表示灯								754	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_3RT_4		軌道回路表示灯								998	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_11LT_1		軌道回路表示灯								754	531											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_11LT_2		軌道回路表示灯								998	531											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_12LT_1		軌道回路表示灯								754	645											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_12LT_2		軌道回路表示灯								998	645											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_5T_1		軌道回路表示灯								792	709											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_5T_2		軌道回路表示灯								1036	709											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_6T_1		軌道回路表示灯								792	769											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_6T_2		軌道回路表示灯								1036	769											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_44T_P44N_P46R_1		軌道回路表示灯								1224	709											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_44T_P44N_P46R_2		軌道回路表示灯								1358	709											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_44T_P44N_P46R_3		軌道回路表示灯								1482	669											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_44T_P44N_P46R_4		軌道回路表示灯								1558	548											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68度								
Image	TH65_44T_P44R_P46R_1		軌道回路表示灯								1224	769											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_44T_P44R_P46R_2		軌道回路表示灯								1358	769											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_44T_P44R_P46R_3		軌道回路表示灯								1482	669											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_44T_P44R_P46R_4		軌道回路表示灯								1558	548											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68度								
Image	TH65_44T_P46N_1		軌道回路表示灯								1348	645											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_44T_P46N_2		軌道回路表示灯								1460	609											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_44T_P46N_3		軌道回路表示灯								1558	548											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68度								
Image	TH65_45T_P45N_1		軌道回路表示灯								1348	531											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_45T_P45N_2		軌道回路表示灯								1450	499											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_45T_P45N_3		軌道回路表示灯								1520	471											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_45T_P45R_1		軌道回路表示灯								1230	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_45T_P45R_2		軌道回路表示灯								1338	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_45T_P45R_3		軌道回路表示灯								1446	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_45T_P45R_4		軌道回路表示灯								1520	471											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_47T_P47イN_P48ロN_1		軌道回路表示灯								1545	461											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_47T_P47イN_P48ロN_2		軌道回路表示灯								1575	449											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_47T_P47イN_P48ロN_3		軌道回路表示灯								1605	437											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_47T_P47イN_P48ロR_1		軌道回路表示灯								1594	458											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68度								
Image	TH65_47T_P47イN_P48ロR_2		軌道回路表示灯								1605	437											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_47T_P47イR_P48ロN_1		軌道回路表示灯								1545	461											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_47T_P47イR_P48ロN_2		軌道回路表示灯								1568	470											"0,1,2"	0		"Image/Light/158N.png,Image/Light/158Y.png,Image/Light/158R.png"	158度								
Image	TH65_48T_P48イN_P47ロN_1		軌道回路表示灯								1568	523											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68度								
Image	TH65_48T_P48イN_P47ロN_2		軌道回路表示灯								1596	505											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_48T_P48イN_P47ロN_3		軌道回路表示灯								1626	493											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_48T_P48イN_P47ロN_4		軌道回路表示灯								1676	473											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_48T_P48イN_P47ロR_1		軌道回路表示灯								1603	484											"0,1,2"	0		"Image/Light/158N.png,Image/Light/158Y.png,Image/Light/158R.png"	158度								
Image	TH65_48T_P48イN_P47ロR_2		軌道回路表示灯								1626	493											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_48T_P48イN_P47ロR_3		軌道回路表示灯								1676	473											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_48T_P48イR_P47ロN_1		軌道回路表示灯								1568	523											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68度								
Image	TH65_48T_P48イR_P47ロN_2		軌道回路表示灯								1580	493											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68度								
Image	TH65_49T_P49N_1		軌道回路表示灯								1230	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_49T_P49N_2		軌道回路表示灯								1338	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_49T_P49N_3		軌道回路表示灯								1446	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_49T_P49N_4		軌道回路表示灯								1554	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_49T_P49N_5		軌道回路表示灯								1662	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_49T_P49N_6		軌道回路表示灯								1770	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_49T_P49N_7		軌道回路表示灯								1878	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_49T_P49R_1		軌道回路表示灯								1630	427											"0,1,2"	0		"Image/Light/22N.png,Image/Light/22Y.png,Image/Light/22R.png"	22度								
Image	TH65_49T_P49R_2		軌道回路表示灯								1662	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_49T_P49R_3		軌道回路表示灯								1770	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_49T_P49R_4		軌道回路表示灯								1878	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_ET_1		軌道回路表示灯								1792	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_ET_2		軌道回路表示灯								1842	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_50イT_P50イN_1		軌道回路表示灯								1959	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_50イT_P50イN_2		軌道回路表示灯								2025	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_50イT_P50イR_1		軌道回路表示灯								1959	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_50イT_P50イR_2		軌道回路表示灯								1983	429											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH65_50ロT_P50ロN_1		軌道回路表示灯								1959	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_50ロT_P50ロN_2		軌道回路表示灯								2025	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_50ロT_P50ロR_1		軌道回路表示灯								2003	449											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH65_50ロT_P50ロR_2		軌道回路表示灯								2025	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_XT_1		軌道回路表示灯								2142	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_XT_2		軌道回路表示灯								2300	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_YT_1		軌道回路表示灯								2142	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH65_YT_2		軌道回路表示灯								2300	471											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	DF1T_1		方向てこ表示灯	DF1T							2419	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	DF1T_2		方向てこ表示灯	DF1T							2479	411											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	DF1T_14L_1		方向てこ表示灯	DF1T							2419	388											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45度								
Image	DF1T_14L_2		方向てこ表示灯	DF1T							2419	430											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	DF1T_14R_1		方向てこ表示灯	DF1T							2480	388											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	DF1T_14R_2		方向てこ表示灯	DF1T							2480	430											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45度								
Image	DF2T_1		軌道回路表示灯								2207	291											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_21T_P21N_1		軌道回路表示灯								2232	291											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_21T_P21N_2		軌道回路表示灯								2264	291											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_21T_P21R_1		軌道回路表示灯								2232	291											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_21T_P21R_2		軌道回路表示灯								2254	246											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68度								
Image	TH64_12LT_1		軌道回路表示灯								2289	231											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_13LT_1		軌道回路表示灯								2289	291											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_12RT_1		軌道回路表示灯								2318	231											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_12RT_2		軌道回路表示灯								2400	231											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_15LT_1		軌道回路表示灯								2318	291											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_15LT_2		軌道回路表示灯								2400	291											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_14RT_1		軌道回路表示灯								2429	231											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_15RT_1		軌道回路表示灯								2429	291											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_22T_P22N_1		軌道回路表示灯								2454	291											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_22T_P22N_2		軌道回路表示灯								2484	291											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH64_22T_P22R_1		軌道回路表示灯								2466	246											"0,1,2"	0		"Image/Light/112N.png,Image/Light/112Y.png,Image/Light/112R.png"	112度								
Image	TH64_22T_P22R_2		軌道回路表示灯								2484	291											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	停電_R		状態表示灯								154	45											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Image	CTC故障_R		状態表示灯								202	45											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Image	鎖錠60秒_R		状態表示灯								1256	927											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Image	鎖錠30秒_R		状態表示灯								1294	927											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Retsuban	列番江ノ原信号場13番線		列車番号								24	227														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番江ノ原信号場上り第1接近		列車番号								24	273														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番上り第2接近		列車番号								324	273														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番上り第1接近		列車番号								174	273														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番上り場内		列車番号								511	333														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番1番線		列車番号								816	400														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番2番線		列車番号								816	460														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番3番線		列車番号								816	520														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番4番線		列車番号								816	634														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番E線		列車番号								1757	507														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番X線		列車番号								2161	400														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番Y線		列車番号								2161	460														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番下り場内		列車番号								1313	567														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番下り第1接近		列車番号								2105	573														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番下り第2接近		列車番号								2255	573														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番藤江1番線		列車番号								2405	527														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番藤江2番線		列車番号								2405	573														Image/Retsuban/Retsuban-Window.png									
																																			
																																			
																																			
