Type	UniqueName	ParentName	ServerType	ServerName	PointNameA	PointValueA	PointNameB	PointValueB	DirectionName	DirectionValue	X	Y	Width	Height	Angle	AngleOriginX	AngleOriginY	Text	FontSize	BackColor	TextColor	ClickEventName	ImagePattern	ImageIndex	BaseImagePath	ImagePath	Remark								
TextBlock	W63_Label	W63									14	20	11	11				63	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W64										237	225											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W64_PG										235	206											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W64_PY										269	206											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W64_Label	W64									14	20	11	11				64	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W65										33	301											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W65_PG										31	282											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W65_PY										65	282											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W65_Label	W65									14	20	11	11				65	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W66										101	301											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W66_PG										99	282											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W66_PY										133	282											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W66_Label	W66									14	20	11	11				66	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W67										169	301											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W67_PG										167	282											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W67_PY										201	282											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W67_Label	W67									14	20	11	11				67	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W68										237	301											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W68_PG										235	282											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W68_PY										269	282											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W68_Label	W68									14	20	11	11				68	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W69										33	377											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W69_PG										31	358											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W69_PY										65	358											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W69_Label	W69									14	20	11	11				69	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W70										101	377											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W70_PG										99	358											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W70_PY										133	358											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W70_Label	W70									14	20	11	11				70	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W71										169	377											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W71_PG										167	358											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W71_PY										201	358											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W71_Label	W71									14	20	11	11				71	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W72										237	377											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W72_PG										235	358											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W72_PY										269	358											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W72_Label	W72									14	20	11	11				72	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W73										33	453											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W73_PG										31	434											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W73_PY										65	434											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W73_Label	W73									14	20	11	11				73	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W74										101	453											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W74_PG										99	434											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W74_PY										133	434											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W74_Label	W74									14	20	11	11				74	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W75										169	453											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W75_PG										167	434											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W75_PY										201	434											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W75_Label	W75									14	20	11	11				75	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W76										237	453											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W76_PG										235	434											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W76_PY										269	434											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W76_Label	W76									14	20	11	11				76	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W77										33	529											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W77_PG										31	510											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W77_PY										65	510											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W77_Label	W77									14	20	11	11				77	10	Transparent	#FFBCBCBC						ダミー								
LeverImage	W78										101	529											"-1,0,1"	0	Image/Lever_dummy/LeverBase_NCR.png	"Image/Lever_dummy/Lever_Black_L.png,Image/Lever_dummy/Lever_Black_N.png,Image/Lever_dummy/Lever_Black_R.png"	ダミー								
Image	W78_PG										99	510											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PG.png"	ダミー								
Image	W78_PY										133	510											"0,1"	0		"Image/Light_dummy/N.png,Image/Light_dummy/PY.png"	ダミー								
TextBlock	W78_Label	W78									14	20	11	11				78	10	Transparent	#FFBCBCBC						ダミー								
KeyImage	駅扱切換		物理鍵てこ	TH66S_81							1827	64										駅扱切換	"-1,1,-11,11"	1	Image/Lever/LeverBase_LR.png	"Image/Lever/KeyLever_KeyOFF_L.png,Image/Lever/KeyLever_KeyOFF_R.png,Image/Lever/KeyLever_KeyON_L.png,Image/Lever/KeyLever_KeyON_R.png"	駅扱切換はLR								
Image	駅扱切換_PY		駅扱切換表示灯	TH66S_81							1825	45											"0,1"	0		"Image/Light/N.png,Image/Light/PY.png"									
Image	駅扱切換_PG		駅扱切換表示灯	TH66S_81							1859	45											"0,1"	0		"Image/Light/N.png,Image/Light/PG.png"									
																																			
																																			
																																			
																																			
																																			
