Type	UniqueName	ParentName	ServerType	ServerName	PointNameA	PointValueA	PointNameB	PointValueB	DirectionName	DirectionValue	X	Y	Width	Height	Angle	AngleOriginX	AngleOriginY	Text	FontSize	BackColor	TextColor	ClickEventName	ImagePattern	ImageIndex	BaseImagePath	ImagePath	Remark								
Image	TH76_24T_W24イN_3		軌道回路表示灯	TH76_24T	TH76_W24	N					395	643											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68								
Image	TH76_24T_W24イR_1		軌道回路表示灯	TH76_24T	TH76_W24	R					324	688											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135								
Image	TH76_24T_W24イR_2		軌道回路表示灯	TH76_24T	TH76_W24	R					338	704											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68								
Image	TH76_25T_W25N_1		軌道回路表示灯	TH76_25T	TH76_W25	N					302	633											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68								
Image	TH76_25T_W25N_2		軌道回路表示灯	TH76_25T	TH76_W25	N					321	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH76_25T_W25R_1		軌道回路表示灯	TH76_25T	TH76_W25	R					289	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH76_25T_W25R_2		軌道回路表示灯	TH76_25T	TH76_W25	R					321	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH76_26イT_W26イN_1		軌道回路表示灯	TH76_26イT	TH76_W26	N					341	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH76_26イT_W26イN_2		軌道回路表示灯	TH76_26イT	TH76_W26	N					366	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH76_26イT_W26イR_1		軌道回路表示灯	TH76_26イT	TH76_W26	R					341	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH76_26イT_W26イR_2		軌道回路表示灯	TH76_26イT	TH76_W26	R					353	588											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68								
Image	TH76_26ロT_W26ロN_1		軌道回路表示灯	TH76_26ロT	TH76_W26	N					341	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH76_26ロT_W26ロN_2		軌道回路表示灯	TH76_26ロT	TH76_W26	N					403	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH76_26ロT_W26ロR_1		軌道回路表示灯	TH76_26ロT	TH76_W26	R					363	563											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68								
Image	TH76_26ロT_W26ロR_2		軌道回路表示灯	TH76_26ロT	TH76_W26	R					403	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	6T_1		軌道回路表示灯	上り6T							428	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	8T_1		軌道回路表示灯	上り8T							482	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	8T_2		軌道回路表示灯	上り8T							558	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_1RT_1		軌道回路表示灯	TH75_1RT							656	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_1RT_2		軌道回路表示灯	TH75_1RT							722	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_TST_1		軌道回路表示灯	TH75_TST							543	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_TST_2		軌道回路表示灯	TH75_TST							701	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_7T_1		軌道回路表示灯	TH75_7T							551	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_7T_2		軌道回路表示灯	TH75_7T							795	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_8T_1		軌道回路表示灯	TH75_8T							551	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_8T_2		軌道回路表示灯	TH75_8T							795	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_9T_1		軌道回路表示灯	TH75_9T							551	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_9T_2		軌道回路表示灯	TH75_9T							795	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_41イT_W41イN_1		軌道回路表示灯	TH75_41イT	TH75_W41	N					770	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_41イT_W41イN_2		軌道回路表示灯	TH75_41イT	TH75_W41	N					836	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_41イT_W41イR_1		軌道回路表示灯	TH75_41イT	TH75_W41	R					770	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_41イT_W41イR_2		軌道回路表示灯	TH75_41イT	TH75_W41	R					794	586											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45								
Image	TH75_41ロT_W41ロN_1		軌道回路表示灯	TH75_41ロT	TH75_W41	N					770	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_41ロT_W41ロN_2		軌道回路表示灯	TH75_41ロT	TH75_W41	N					836	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_41ロT_W41ロR_1		軌道回路表示灯	TH75_41ロT	TH75_W41	R					814	566											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45								
Image	TH75_41ロT_W41ロR_2		軌道回路表示灯	TH75_41ロT	TH75_W41	R					836	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_42イT_W42イN_1		軌道回路表示灯	TH75_42イT	TH75_W42	N					864	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_42イT_W42イN_2		軌道回路表示灯	TH75_42イT	TH75_W42	N					930	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_42イT_W42イR_1		軌道回路表示灯	TH75_42イT	TH75_W42	R					864	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_42イT_W42イR_2		軌道回路表示灯	TH75_42イT	TH75_W42	R					888	386											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135								
Image	TH75_42ロT_W42ロN_1		軌道回路表示灯	TH75_42ロT	TH75_W42	N					864	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_42ロT_W42ロN_2		軌道回路表示灯	TH75_42ロT	TH75_W42	N					930	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_42ロT_W42ロR_1		軌道回路表示灯	TH75_42ロT	TH75_W42	R					908	406											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135								
Image	TH75_42ロT_W42ロR_2		軌道回路表示灯	TH75_42ロT	TH75_W42	R					930	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_43イT_W43イN_1		軌道回路表示灯	TH75_43イT	TH75_W43	N					864	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_43イT_W43イN_2		軌道回路表示灯	TH75_43イT	TH75_W43	N					930	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_43イT_W43イR_1		軌道回路表示灯	TH75_43イT	TH75_W43	R					864	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_43イT_W43イR_2		軌道回路表示灯	TH75_43イT	TH75_W43	R					888	526											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45								
Image	TH75_43ロT_W43ロN_1		軌道回路表示灯	TH75_43ロT	TH75_W43	N					864	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_43ロT_W43ロN_2		軌道回路表示灯	TH75_43ロT	TH75_W43	N					930	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_43ロT_W43ロR_1		軌道回路表示灯	TH75_43ロT	TH75_W43	R					908	506											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45								
Image	TH75_43ロT_W43ロR_2		軌道回路表示灯	TH75_43ロT	TH75_W43	R					930	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_44T_W44イN_W45ロN_1		軌道回路表示灯	TH75_44T	TH75_W44	N	TH75_W45	N			958	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_44T_W44イN_W45ロN_2		軌道回路表示灯	TH75_44T	TH75_W44	N	TH75_W45	N			991	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_44T_W44イN_W45ロN_3		軌道回路表示灯	TH75_44T	TH75_W44	N	TH75_W45	N			1024	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_44T_W44イN_W45ロN_4		軌道回路表示灯	TH75_44T	TH75_W44	N	TH75_W45	N			1055	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_44T_W44イN_W45ロR_1		軌道回路表示灯	TH75_44T	TH75_W44	N	TH75_W45	R			1006	442											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45								
Image	TH75_44T_W44イN_W45ロR_2		軌道回路表示灯	TH75_44T	TH75_W44	N	TH75_W45	R			1024	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_44T_W44イN_W45ロR_3		軌道回路表示灯	TH75_44T	TH75_W44	N	TH75_W45	R			1055	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_44T_W44イR_W45ロN_1		軌道回路表示灯	TH75_44T	TH75_W44	R	TH75_W45	N			930	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_44T_W44イR_W45ロN_2		軌道回路表示灯	TH75_44T	TH75_W44	R	TH75_W45	N			978	442											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135								
Image	TH75_45T_W45イN_W44ロN_1		軌道回路表示灯	TH75_45T	TH75_W45	N	TH75_W44	N			958	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_45T_W45イN_W44ロN_2		軌道回路表示灯	TH75_45T	TH75_W45	N	TH75_W44	N			991	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_45T_W45イN_W44ロN_3		軌道回路表示灯	TH75_45T	TH75_W45	N	TH75_W44	N			1024	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_45T_W45イN_W44ロN_4		軌道回路表示灯	TH75_45T	TH75_W45	N	TH75_W44	N			1055	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_45T_W45イN_W44ロR_1		軌道回路表示灯	TH75_45T	TH75_W45	N	TH75_W44	R			1006	470											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135								
Image	TH75_45T_W45イN_W44ロR_2		軌道回路表示灯	TH75_45T	TH75_W45	N	TH75_W44	R			1024	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_45T_W45イN_W44ロR_3		軌道回路表示灯	TH75_45T	TH75_W45	N	TH75_W44	R			1055	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_45T_W45イR_W44ロN_1		軌道回路表示灯	TH75_45T	TH75_W45	R	TH75_W44	N			958	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_45T_W45イR_W44ロN_2		軌道回路表示灯	TH75_45T	TH75_W45	R	TH75_W44	N			978	470											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45								
Image	TH75_34LT_1		軌道回路表示灯	TH75_34LT							958	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_34LT_2		軌道回路表示灯	TH75_34LT							1055	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_4T_1		軌道回路表示灯	TH75_4T							1190	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_4T_2		軌道回路表示灯	TH75_4T							1434	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_5T_1		軌道回路表示灯	TH75_5T							1190	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_5T_2		軌道回路表示灯	TH75_5T							1434	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_6T_1		軌道回路表示灯	TH75_6T							1190	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_6T_2		軌道回路表示灯	TH75_6T							1434	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_1RET_1		軌道回路表示灯	TH75_1RET							994	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_1RET_2		軌道回路表示灯	TH75_1RET							1093	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_1RET_3		軌道回路表示灯	TH75_1RET							1192	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_6LT_1		軌道回路表示灯	TH75_6LT							1041	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_6LT_2		軌道回路表示灯	TH75_6LT							1161	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_6LT_3		軌道回路表示灯	TH75_6LT							1285	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_6LT_4		軌道回路表示灯	TH75_6LT							1409	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_6LT_5		軌道回路表示灯	TH75_6LT							1533	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_46イT_W46イN_1		軌道回路表示灯	TH75_46イT	TH75_W46	N					1355	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_46イT_W46イN_2		軌道回路表示灯	TH75_46イT	TH75_W46	N					1450	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_46イT_W46イN_3		軌道回路表示灯	TH75_46イT	TH75_W46	N					1545	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_46イT_W46イN_4		軌道回路表示灯	TH75_46イT	TH75_W46	N					1640	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_46イT_W46イR_1		軌道回路表示灯	TH75_46イT	TH75_W46	R					1355	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_46イT_W46イR_2		軌道回路表示灯	TH75_46イT	TH75_W46	R					1450	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_46イT_W46イR_3		軌道回路表示灯	TH75_46イT	TH75_W46	R					1545	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_46イT_W46イR_4		軌道回路表示灯	TH75_46イT	TH75_W46	R					1569	528											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68								
Image	TH75_46イT_W46イR_5		軌道回路表示灯	TH75_46イT	TH75_W46	R					1593	468											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68								
Image	TH75_46ロT_W46ロN_1		軌道回路表示灯	TH75_46ロT	TH75_W46	N					1604	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_46ロT_W46ロN_2		軌道回路表示灯	TH75_46ロT	TH75_W46	N					1640	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_46ロT_W46ロR_1		軌道回路表示灯	TH75_46ロT	TH75_W46	R					1603	443											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68								
Image	TH75_46ロT_W46ロR_2		軌道回路表示灯	TH75_46ロT	TH75_W46	R					1627	383											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68								
Image	TH75_46ロT_W46ロR_3		軌道回路表示灯	TH75_46ロT	TH75_W46	R					1640	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_48T_W47N_W48R_1		軌道回路表示灯	TH75_48T	TH75_W47	N	TH75_W48	R			1503	428											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_48T_W47N_W48R_2		軌道回路表示灯	TH75_48T	TH75_W47	N	TH75_W48	R			1551	413											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68								
Image	TH75_48T_W47N_W48R_3		軌道回路表示灯	TH75_48T	TH75_W47	N	TH75_W48	R			1576	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_48T_W47R_W48R_1		軌道回路表示灯	TH75_48T	TH75_W47	R	TH75_W48	R			1503	488											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_48T_W47R_W48R_2		軌道回路表示灯	TH75_48T	TH75_W47	R	TH75_W48	R			1551	413											"0,1,2"	0		"Image/Light/68N.png,Image/Light/68Y.png,Image/Light/68R.png"	68								
Image	TH75_48T_W47R_W48R_3		軌道回路表示灯	TH75_48T	TH75_W47	R	TH75_W48	R			1576	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_48T_W48N_1		軌道回路表示灯	TH75_48T	TH75_W48	N					1503	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_48T_W48N_2		軌道回路表示灯	TH75_48T	TH75_W48	N					1576	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_5RAT_1		軌道回路表示灯	TH75_5RAT							1709	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_5RAT_2		軌道回路表示灯	TH75_5RAT							1953	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_5RBT_1		軌道回路表示灯	TH75_5RBT							1709	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_5RBT_2		軌道回路表示灯	TH75_5RBT							1953	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_9LCT_1		軌道回路表示灯	TH75_9LCT							1709	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_9LCT_2		軌道回路表示灯	TH75_9LCT							1953	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_9LCT_3		軌道回路表示灯	TH75_9LCT							2085	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_49イT_W49イN_1		軌道回路表示灯	TH75_49イT	TH75_W49	N					2022	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_49イT_W49イN_2		軌道回路表示灯	TH75_49イT	TH75_W49	N					2074	403											"0,1,2"	0		"Image/Light/112N.png,Image/Light/112Y.png,Image/Light/112R.png"	112								
Image	TH75_49イT_W49イN_3		軌道回路表示灯	TH75_49イT	TH75_W49	N					2102	473											"0,1,2"	0		"Image/Light/112N.png,Image/Light/112Y.png,Image/Light/112R.png"	112								
Image	49EM_R		軌道回路表示灯								2141	486											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Image	TH75_49イT_W49イR_1		軌道回路表示灯	TH75_49イT	TH75_W49	R					2022	368											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_49イT_W49イR_2		軌道回路表示灯	TH75_49イT	TH75_W49	R					2074	403											"0,1,2"	0		"Image/Light/112N.png,Image/Light/112Y.png,Image/Light/112R.png"	112								
Image	TH75_49イT_W49イR_3		軌道回路表示灯	TH75_49イT	TH75_W49	R					2102	473											"0,1,2"	0		"Image/Light/112N.png,Image/Light/112Y.png,Image/Light/112R.png"	112								
Image	TH75_49イT_W49イR_4		軌道回路表示灯	TH75_49イT	TH75_W49	R					2114	503											"0,1,2"	0		"Image/Light/112N.png,Image/Light/112Y.png,Image/Light/112R.png"	112								
Image	TH75_49ロT_W49ロN_1		軌道回路表示灯	TH75_49ロT	TH75_W49	N					2022	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_49ロT_W49ロN_2		軌道回路表示灯	TH75_49ロT	TH75_W49	N					2079	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_49ロT_W49ロN_3		軌道回路表示灯	TH75_49ロT	TH75_W49	N					2137	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_49ロT_W49ロR_1		軌道回路表示灯	TH75_49ロT	TH75_W49	R					2124	528											"0,1,2"	0		"Image/Light/112N.png,Image/Light/112Y.png,Image/Light/112R.png"	112								
Image	TH75_49ロT_W49ロR_2		軌道回路表示灯	TH75_49ロT	TH75_W49	R					2137	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_50イT_W50イN_1		軌道回路表示灯	TH75_50イT	TH75_W50	N					2165	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_50イT_W50イN_2		軌道回路表示灯	TH75_50イT	TH75_W50	N					2231	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_50イT_W50イR_1		軌道回路表示灯	TH75_50イT	TH75_W50	R					2165	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_50イT_W50イR_2		軌道回路表示灯	TH75_50イT	TH75_W50	R					2189	566											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135								
Image	TH75_50ロT_W50ロN_1		軌道回路表示灯	TH75_50ロT	TH75_W50	N					2165	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_50ロT_W50ロN_2		軌道回路表示灯	TH75_50ロT	TH75_W50	N					2231	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_50ロT_W50ロR_1		軌道回路表示灯	TH75_50ロT	TH75_W50	R					2209	586											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135								
Image	TH75_50ロT_W50ロR_2		軌道回路表示灯	TH75_50ロT	TH75_W50	R					2231	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_SST_1		軌道回路表示灯	TH75_SST							2272	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_SST_2		軌道回路表示灯	TH75_SST							2325	548											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_9LT_1		軌道回路表示灯	TH75_9LT							2262	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH75_9LT_2		軌道回路表示灯	TH75_9LT							2296	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	27T_1		軌道回路表示灯	下り27T							2377	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	35T_1		軌道回路表示灯	下り35T							2407	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	41T_1		軌道回路表示灯	下り41T							2437	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	45T_1		軌道回路表示灯	下り45T							2467	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	49T_1		軌道回路表示灯	下り49T							2497	608											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	転てつ不良_R		状態表示灯	TH75_W_FAILURE							164	45											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Image	停電_R		状態表示灯	TH75_PWR-FAILURE							222	45											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
